0.628416 0.789558 0.305653 | 5.04044 9.03197 134.235 1.03922 0.923587 0.923587 1 | 1 | -71.8939 | 0.0253151 0.261713 0.236464 0.566105 0.010915 0.00835141 0.985648 0.996573 0.000199562 2.23099e-07 0.338253 
0.927185 1.00944 0.593356 | 4.20388 10.0434 130.408 2.01741 0.851661 0.851661 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.604021 0.00272597 0.758994 | 5.10874 5.41254 128.205 2.58058 0.810251 0.810251 1 | 1 | -84.0094 | 0.0022212 0.709796 0.70971 0.659804 0.000252182 0.00353638 0.985838 0.99939 3.96815e-05 2.96175e-08 0.458527 
0.5027 0.979739 0.240116 | 5.39244 9.9068 135.106 0.816395 0.939971 0.939971 1 | 1 | -69.6411 | 0.0381745 0.190218 0.164233 0.550292 0.0270243 0.00979851 0.983305 0.995282 0.000269462 3.24759e-07 0.317572 
0.750291 0.481224 1.1343 | 4.69919 7.61363 123.214 3.85661 0.716426 0.716426 1 | 1 | -74.1182 | 0.0166011 0.342887 0.326292 0.595506 0.00320184 0.00712916 0.989673 0.997503 0.000148354 1.53992e-07 0.359299 
1.57954 0.86666 0.401349 | 2.37728 9.38664 132.962 1.36459 0.899663 0.899663 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.990605 0.0989591 1.17668 | 4.02631 5.85521 122.65 4.00071 0.70583 0.70583 1 | 1 | -80.8471 | 0.00430293 0.604544 0.604223 0.675726 0.000397347 0.00441885 0.995264 0.999043 6.04912e-05 5.01696e-08 0.426038 
1.42194 0.369305 1.13299 | 2.81856 7.0988 123.231 3.85217 0.716752 0.716752 1 | 1 | -76.0124 | 0.0114651 0.417045 0.412536 0.919724 0.000792858 0.00622897 0.999525 0.998093 0.000115247 1.12304e-07 0.377662 
1.09494 0.304491 0.459492 | 3.73417 6.80066 132.189 1.56227 0.885127 0.885127 1 | 1 | -78.92 | 0.0063927 0.532123 0.530938 0.668646 0.000530182 0.00506721 0.996484 0.99874 7.82128e-05 6.91723e-08 0.406529 
1.35125 0.228141 0.320083 | 3.0165 6.44945 134.043 1.08828 0.919979 0.919979 1 | 1 | -80.7098 | 0.00442695 0.599555 0.599362 0.819113 0.000403337 0.00446142 0.999221 0.999024 6.16094e-05 5.13315e-08 0.424639 
0.568841 1.0264 0.0188753 | 5.20724 10.1214 138.049 0.0641759 0.995281 0.995281 1 | 1 | -69.6442 | 0.0381533 0.190308 0.16478 0.552709 0.0261932 0.00979486 0.983948 0.995284 0.00026935 3.2459e-07 0.3176 
1.61592 0.390741 0.343766 | 2.27544 7.19741 133.728 1.16881 0.914058 0.914058 1 | 1 | -77.8448 | 0.00795004 0.489975 0.488726 0.959053 0.000607392 0.00546891 0.999654 0.998531 9.02678e-05 8.27479e-08 0.395767 
0.510789 0.0366756 0.66552 | 5.36979 5.56871 129.449 2.26277 0.83362 0.83362 1 | 1 | -83.5199 | 0.00246261 0.694811 0.694658 0.646883 0.000271228 0.00366424 0.984154 0.999346 4.23577e-05 3.21352e-08 0.453467 
1.58174 0.260587 0.0253926 | 2.37114 6.5987 137.962 0.0863349 0.993652 0.993652 1 | 1 | -80.9332 | 0.00422698 0.607652 0.607521 0.920053 0.000390566 0.00439105 0.999628 0.999054 5.98015e-05 4.94555e-08 0.426914 
1.10253 1.05108 0.00156774 | 3.71291 10.235 138.279 0.00533032 0.999608 0.999608 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.33678 1.04249 0.391052 | 3.05702 10.1954 133.099 1.32958 0.902237 0.902237 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.57432 0.84449 0.201308 | 2.39191 9.28465 135.623 0.684446 0.949673 0.949673 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.903163 0.406359 0.53851 | 4.27114 7.26925 131.138 1.83093 0.865373 0.865373 1 | 1 | -76.9593 | 0.00949735 0.454781 0.44921 0.62388 0.000922705 0.00582625 0.992013 0.998334 0.000101579 9.59075e-08 0.386979 
0.58429 0.0199783 1.1814 | 5.16399 5.4919 122.587 4.01674 0.704651 0.704651 1 | 1 | -82.4665 | 0.00307185 0.660877 0.660612 0.645832 0.000316987 0.00394496 0.98642 0.99924 4.87444e-05 3.83023e-08 0.442614 
1.17275 0.851941 0.832834 | 3.51629 9.31893 127.223 2.83164 0.791791 0.791791 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.23092 0.344811 0.304549 | 3.35341 6.98613 134.249 1.03547 0.923863 0.923863 1 | 1 | -78.6416 | 0.00676542 0.521297 0.520163 0.734789 0.000544991 0.00516808 0.998556 0.998689 8.11707e-05 7.24579e-08 0.403733 
1.58664 0.775719 1.19288 | 2.3574 8.96831 122.435 4.05578 0.701781 0.701781 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.12088 0.802179 0.742851 | 3.66155 9.09003 128.42 2.52569 0.814287 0.814287 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.29913 1.1931 0.868702 | 3.16245 10.8882 126.746 2.95359 0.782825 0.782825 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.46221 1.16611 0.650714 | 2.70582 10.7641 129.645 2.21243 0.837321 0.837321 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.1813 0.307753 0.755915 | 3.49236 6.81567 128.246 2.57011 0.811021 0.811021 1 | 1 | -78.0822 | 0.00757791 0.499352 0.497623 0.717884 0.000593488 0.00537768 0.998297 0.99858 8.7456e-05 7.95384e-08 0.398135 
0.991621 0.527439 0.306736 | 4.02346 7.82622 134.22 1.0429 0.923316 0.923316 1 | 1 | -75.6479 | 0.01232 0.402581 0.394063 0.624927 0.00122742 0.00639354 0.993716 0.997991 0.000120985 1.19336e-07 0.374099 
0.86727 1.2295 0.45021 | 4.37164 11.0557 132.312 1.53071 0.887448 0.887448 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.71878 0.225826 0.504482 | 1.98741 6.4388 131.59 1.71524 0.87388 0.87388 1 | 1 | -80.3819 | 0.00473704 0.58753 0.587385 0.970252 0.000422541 0.00456657 0.999747 0.998977 6.43622e-05 5.42145e-08 0.421304 
1.36132 0.912909 0.872001 | 2.98829 9.59938 126.702 2.96481 0.782 0.782 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.946392 0.0271376 0.374532 | 4.1501 5.52483 133.319 1.27341 0.906367 0.906367 1 | 1 | -84.5225 | 0.00199295 0.724955 0.724936 0.699721 0.000233939 0.00340318 0.992858 0.999433 3.70576e-05 2.719e-08 0.463839 
1.54855 0.0439233 0.763236 | 2.46405 5.60205 128.149 2.595 0.809191 0.809191 1 | 1 | -83.2708 | 0.00259508 0.686992 0.686978 0.921781 0.000279692 0.00371832 0.999656 0.999323 4.3788e-05 3.34973e-08 0.450896 
1.67943 0.74 0.776902 | 2.09759 8.804 127.967 2.64147 0.805774 0.805774 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.04332 0.146756 0.369806 | 3.87872 6.07508 133.382 1.25734 0.907548 0.907548 1 | 1 | -82.0828 | 0.0033283 0.647966 0.647853 0.686216 0.000331882 0.00404713 0.995204 0.999198 5.1303e-05 4.08318e-08 0.438673 
0.595874 0.202705 0.0464916 | 5.13155 6.33245 137.682 0.158072 0.988377 0.988377 1 | 1 | -81.7969 | 0.00353273 0.638164 0.637644 0.629014 0.000354891 0.00414025 0.984552 0.999164 5.32962e-05 4.28244e-08 0.435742 
1.74619 0.946645 1.23149 | 1.91066 9.75457 121.921 4.18707 0.692127 0.692127 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.16067 1.00592 1.16079 | 3.55013 10.0272 122.861 3.94669 0.709802 0.709802 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.602278 0.360473 0.277886 | 5.11362 7.05817 134.604 0.944813 0.930528 0.930528 1 | 1 | -78.3921 | 0.00711696 0.511539 0.507177 0.600803 0.000781206 0.0052705 0.985126 0.998642 8.39162e-05 7.55345e-08 0.401233 
1.20934 0.45791 0.919647 | 3.41383 7.50639 126.069 3.1268 0.770088 0.770088 1 | 1 | -75.1178 | 0.0136709 0.381666 0.374166 0.725222 0.000953738 0.00663739 0.998432 0.997834 0.000129846 1.30361e-07 0.368942 
0.515357 0.758617 1.0562 | 5.357 8.88964 124.253 3.59108 0.73595 0.73595 1 | 1 | -70.2863 | 0.0340015 0.209391 0.183512 0.559558 0.0200968 0.00935826 0.98499 0.995694 0.000247257 2.9165e-07 0.323426 
1.5058 0.881182 0.122382 | 2.58376 9.45344 136.672 0.4161 0.969404 0.969404 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.80212 0.58684 1.16196 | 4.55406 8.09947 122.846 3.95066 0.70951 0.70951 1 | 1 | -72.4274 | 0.0229101 0.280363 0.260093 0.593496 0.0057109 0.00803546 0.990729 0.996824 0.000185861 2.04117e-07 0.343247 
1.6326 0.441814 0.186028 | 2.22873 7.43234 135.826 0.632494 0.953493 0.953493 1 | 1 | -77.4156 | 0.00866752 0.472948 0.471407 0.964329 0.00064587 0.00563821 0.999653 0.998439 9.55841e-05 8.88845e-08 0.391498 
1.63749 1.24603 0.466924 | 2.21502 11.1317 132.09 1.58754 0.883269 0.883269 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.50162 0.400964 1.04737 | 2.59547 7.24444 124.37 3.56104 0.738159 0.738159 1 | 1 | -75.7375 | 0.0121046 0.40613 0.402398 0.971564 0.000821996 0.00635165 0.99961 0.998017 0.000119549 1.17568e-07 0.374974 
1.23809 0.512211 1.17906 | 3.33335 7.75617 122.618 4.00881 0.705234 0.705234 1 | 1 | -73.5379 | 0.0185592 0.320913 0.309123 0.728529 0.00127281 0.00742441 0.998401 0.997288 0.000160287 1.6963e-07 0.353752 
1.35619 0.648969 1.23805 | 3.00266 8.38526 121.834 4.20937 0.690488 0.690488 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.14341 0.365628 0.976693 | 3.59845 7.08189 125.31 3.32076 0.755827 0.755827 1 | 1 | -76.4725 | 0.0104653 0.43537 0.430899 0.694321 0.000771476 0.006029 0.997959 0.998214 0.00010839 1.04013e-07 0.382178 
0.549981 0.799984 1.01626 | 5.26005 9.07993 124.784 3.4553 0.745934 0.745934 1 | 1 | -69.844 | 0.0368157 0.196128 0.171013 0.55985 0.0228251 0.00965477 0.985285 0.995416 0.00026227 3.13958e-07 0.319407 
1.13111 0.877716 0.77874 | 3.63288 9.43749 127.943 2.64772 0.805315 0.805315 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.31693 1.05352 0.104094 | 3.11261 10.2462 136.916 0.353918 0.973977 0.973977 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.799001 1.18467 1.2006 | 4.5628 10.8495 122.332 4.08204 0.69985 0.69985 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.786277 0.41722 0.465285 | 4.59843 7.31921 132.112 1.58197 0.883679 0.883679 1 | 1 | -76.9675 | 0.00948169 0.45511 0.448354 0.609075 0.00107323 0.00582519 0.989185 0.998336 0.000101467 9.57756e-08 0.38706 
1.65433 0.540049 0.00441203 | 2.16787 7.88423 138.241 0.0150009 0.998897 0.998897 1 | 1 | -76.3339 | 0.0107574 0.429847 0.427485 0.975628 0.000754031 0.00608833 0.999639 0.998178 0.000110411 1.06443e-07 0.380816 
1.23202 0.941184 0.931234 | 3.35035 9.72945 125.915 3.1662 0.767191 0.767191 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.27764 1.0942 0.697928 | 3.2226 10.4333 129.018 2.37296 0.825518 0.825518 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.859211 0.984634 0.0953741 | 4.39421 9.92932 137.032 0.324272 0.976156 0.976156 1 | 1 | -69.9586 | 0.0360675 0.199513 0.17783 0.580878 0.0159039 0.00957023 0.989899 0.995489 0.000258296 3.0802e-07 0.320446 
1.28173 1.17608 1.04512 | 3.21116 10.81 124.4 3.55341 0.73872 0.73872 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.810328 0.423129 0.50929 | 4.53108 7.34639 131.526 1.73159 0.872677 0.872677 1 | 1 | -76.7564 | 0.0098901 0.44669 0.439568 0.61079 0.00111759 0.00591252 0.989805 0.998285 0.000104365 9.92067e-08 0.384975 
0.770763 0.443993 0.105547 | 4.64186 7.44237 136.896 0.358859 0.973613 0.973613 1 | 1 | -77.4608 | 0.00858919 0.474745 0.469042 0.607557 0.000947487 0.00562589 0.988246 0.998449 9.501e-05 8.82177e-08 0.391947 
1.4849 0.770911 0.990734 | 2.64228 8.94619 125.123 3.36849 0.752317 0.752317 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.47727 1.21156 0.470721 | 2.66364 10.9732 132.039 1.60045 0.88232 0.88232 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.63822 0.868022 1.22321 | 2.21298 9.3929 122.031 4.15892 0.694197 0.694197 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.11555 0.121933 1.08929 | 3.67647 5.96089 123.812 3.70357 0.727678 0.727678 1 | 1 | -80.6436 | 0.00448792 0.597142 0.596869 0.710704 0.000407713 0.00448271 0.997796 0.999015 6.21554e-05 5.19008e-08 0.423965 
1.20112 0.930015 0.336223 | 3.43687 9.67807 133.828 1.14316 0.915944 0.915944 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.871897 0.32705 0.0796899 | 4.35869 6.90443 137.24 0.270946 0.980078 0.980078 1 | 1 | -79.4837 | 0.00569737 0.5538 0.55233 0.635207 0.000517552 0.00487105 0.990579 0.998837 7.25501e-05 6.29694e-08 0.412208 
1.26816 0.498914 0.848929 | 3.24914 7.69501 127.009 2.88636 0.787768 0.787768 1 | 1 | -74.6705 | 0.0149169 0.364188 0.355676 0.748898 0.0010155 0.00685134 0.998632 0.997691 0.000137824 1.4045e-07 0.364613 
1.22156 0.384099 0.677492 | 3.37963 7.16686 129.289 2.30347 0.830627 0.830627 1 | 1 | -76.9886 | 0.00944177 0.45595 0.452742 0.735516 0.000699184 0.00581195 0.998555 0.998341 0.000101182 9.54394e-08 0.387269 
1.13155 0.3627 1.11244 | 3.63166 7.06842 123.505 3.7823 0.72189 0.72189 1 | 1 | -76.1414 | 0.0111761 0.422177 0.416927 0.691856 0.0008176 0.00617242 0.997916 0.998128 0.000113282 1.09915e-07 0.378926 
0.586957 0.428443 1.06516 | 5.15652 7.37084 124.133 3.62154 0.73371 0.73371 1 | 1 | -75.1521 | 0.0135793 0.383018 0.367944 0.585654 0.00263591 0.00662924 0.986445 0.997844 0.000129252 1.29616e-07 0.369275 
1.37968 0.436948 0.561814 | 2.9369 7.40996 130.828 1.91017 0.859547 0.859547 1 | 1 | -76.4513 | 0.0105095 0.434524 0.430577 0.811211 0.000749778 0.00603789 0.999067 0.998209 0.000108697 1.04381e-07 0.38197 
0.923393 1.10345 0.713588 | 4.2145 10.4759 128.809 2.4262 0.821603 0.821603 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.981879 0.786222 0.206216 | 4.05074 9.01662 135.557 0.701134 0.948446 0.948446 1 | 1 | -72.2065 | 0.0238795 0.272568 0.25418 0.605235 0.0046093 0.00816043 0.993166 0.996722 0.000191416 2.11772e-07 0.341175 
0.50414 0.23811 0.496971 | 5.38841 6.49531 131.69 1.6897 0.875757 0.875757 1 | 1 | -79.9771 | 0.00514879 0.572465 0.570577 0.609398 0.000513826 0.00471206 0.983896 0.998916 6.7931e-05 5.79981e-08 0.417198 
0.740576 0.837227 0.511197 | 4.72639 9.25124 131.501 1.73807 0.872201 0.872201 1 | 1 | -70.7301 | 0.0313705 0.22321 0.199475 0.573767 0.0142371 0.00906421 0.988047 0.995957 0.000233053 2.70855e-07 0.327486 
1.62147 0.0709545 0.455424 | 2.25988 5.72639 132.243 1.54844 0.886144 0.886144 1 | 1 | -83.5516 | 0.00244623 0.695797 0.695787 0.937439 0.000268698 0.00364474 0.999715 0.999349 4.2179e-05 3.19658e-08 0.453795 
1.00184 1.02986 0.0486393 | 3.99483 10.1374 137.653 0.165374 0.98784 0.98784 1 | 1 | -69.5378 | 0.0388829 0.187243 0.168415 0.597641 0.0113925 0.00985679 0.993065 0.995212 0.000273197 3.30397e-07 0.31664 
0.613825 1.15863 0.949681 | 5.08129 10.7297 125.669 3.22891 0.76258 0.76258 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.70108 1.13615 1.16981 | 2.03696 10.6263 122.742 3.97736 0.707547 0.707547 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.42839 0.818308 1.18592 | 2.8005 9.16422 122.527 4.03213 0.70352 0.70352 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.54744 0.334428 0.750233 | 2.46717 6.93837 128.322 2.55079 0.812442 0.812442 1 | 1 | -77.7024 | 0.00818158 0.484335 0.482791 0.944667 0.000620077 0.00552452 0.999626 0.998501 9.1998e-05 8.47355e-08 0.394349 
1.53831 1.05743 0.395678 | 2.49273 10.2642 133.037 1.3453 0.901081 0.901081 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.44476 0.273765 1.17483 | 2.75467 6.65932 122.675 3.99441 0.706293 0.706293 1 | 1 | -77.571 | 0.00840081 0.479124 0.47715 0.904643 0.000632562 0.00557634 0.999516 0.998473 9.36232e-05 8.66109e-08 0.393043 
0.613299 1.14004 0.809387 | 5.08276 10.6442 127.535 2.75192 0.797653 0.797653 1 | 1 | -66.2474 | 0.0682415 0.108116 0.0921674 0.554319 0.0609874 0.0124458 0.984557 0.992372 0.000423589 5.71746e-07 0.287746 
1.0673 0.490885 0.997001 | 3.81157 7.65807 125.04 3.3898 0.75075 0.75075 1 | 1 | -74.3675 | 0.0158202 0.352457 0.34165 0.643463 0.00130565 0.00700059 0.996522 0.99759 0.000143505 1.47725e-07 0.361693 
1.01095 0.275211 0.406532 | 3.96933 6.66597 132.893 1.38221 0.898367 0.898367 1 | 1 | -79.5702 | 0.00559733 0.557093 0.556164 0.657729 0.000486358 0.00483898 0.994422 0.998852 7.17184e-05 6.20683e-08 0.413081 
1.17833 0.226864 0.753273 | 3.50067 6.44358 128.281 2.56113 0.811682 0.811682 1 | 1 | -79.552 | 0.00561824 0.556401 0.555797 0.724146 0.00047729 0.00484433 0.998306 0.998849 7.18926e-05 6.22568e-08 0.412897 
0.97933 0.322562 0.156019 | 4.05788 6.88378 136.225 0.530464 0.960995 0.960995 1 | 1 | -79.3768 | 0.00582342 0.549716 0.548516 0.649275 0.000508879 0.00490642 0.99331 0.998819 7.35917e-05 6.41015e-08 0.411129 
0.618059 1.14242 0.585376 | 5.06944 10.6551 130.514 1.99028 0.853656 0.853656 1 | 1 | -66.8254 | 0.0620355 0.119854 0.10218 0.55415 0.0543238 0.0119488 0.984626 0.99297 0.000392187 5.19244e-07 0.292706 
1.51742 0.868961 1.09353 | 2.55123 9.39722 123.756 3.71799 0.726618 0.726618 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.68542 1.1273 0.0564886 | 4.88083 10.5856 137.549 0.192061 0.985878 0.985878 1 | 1 | -68.374 | 0.0476934 0.155831 0.134283 0.558755 0.0349128 0.0107101 0.985726 0.994353 0.000319042 4.01121e-07 0.306242 
0.508264 0.455529 0.343251 | 5.37686 7.49543 133.735 1.16705 0.914187 0.914187 1 | 1 | -76.6576 | 0.0100868 0.442751 0.432336 0.582721 0.00160291 0.00596283 0.983809 0.998261 0.000105748 1.00854e-07 0.384001 
1.32092 0.153372 0.845237 | 3.10144 6.10551 127.058 2.87381 0.788691 0.788691 1 | 1 | -80.732 | 0.00440666 0.600364 0.600171 0.820677 0.000402053 0.00445439 0.999192 0.999027 6.14271e-05 5.11418e-08 0.424865 
0.947698 0.600441 0.426716 | 4.14645 8.16203 132.625 1.45084 0.893321 0.893321 1 | 1 | -74.2358 | 0.0162285 0.347391 0.333701 0.612038 0.00222527 0.0070676 0.992806 0.997544 0.000146047 1.51004e-07 0.360427 
0.566535 0.166672 1.10873 | 5.2137 6.16669 123.554 3.76968 0.722817 0.722817 1 | 1 | -79.6658 | 0.00548865 0.560726 0.558776 0.616864 0.000533621 0.00481344 0.986068 0.998867 7.08096e-05 6.10866e-08 0.414048 
1.10017 0.47044 0.0941883 | 3.71951 7.56402 137.047 0.32024 0.976453 0.976453 1 | 1 | -77.0912 | 0.00925008 0.460036 0.45627 0.650386 0.000735696 0.00577024 0.996062 0.998365 9.98086e-05 9.38224e-08 0.388283 
1.67243 0.531755 0.508548 | 2.1172 7.84607 131.536 1.72906 0.872863 0.872863 1 | 1 | -75.1552 | 0.0135712 0.383136 0.380476 0.989505 0.000892253 0.00661959 0.999608 0.997845 0.000129199 1.2955e-07 0.369305 
0.563178 1.24838 0.181329 | 5.2231 11.1425 135.888 0.616519 0.954668 0.954668 1 | 1 | -66.7068 | 0.0632692 0.117374 0.0995798 0.548069 0.0599139 0.0120523 0.983229 0.992851 0.000398435 5.29609e-07 0.291684 
1.49071 0.125189 0.98617 | 2.62602 5.97587 125.184 3.35298 0.753458 0.753458 1 | 1 | -80.9469 | 0.00421493 0.608149 0.60801 0.905604 0.000389805 0.00438676 0.999562 0.999056 5.96916e-05 4.9342e-08 0.427055 
1.39516 0.0569131 0.546355 | 2.89355 5.6618 131.033 1.85761 0.863411 0.863411 1 | 1 | -83.5251 | 0.0024599 0.694974 0.694961 0.855485 0.000269717 0.00365167 0.999403 0.999347 4.23281e-05 3.21072e-08 0.453521 
1.43092 1.20267 0.424138 | 2.79343 10.9323 132.659 1.44207 0.893965 0.893965 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.51963 0.251276 0.328642 | 2.54503 6.55587 133.929 1.11738 0.91784 0.91784 1 | 1 | -80.3043 | 0.00481348 0.584659 0.584416 0.901705 0.000427313 0.00459188 0.99955 0.998966 6.50319e-05 5.49206e-08 0.420516 
1.73969 0.0414587 0.209162 | 1.92887 5.59071 135.518 0.711151 0.947709 0.947709 1 | 1 | -84.8805 | 0.00184742 0.735195 0.735193 0.961574 0.000222246 0.00331577 0.999797 0.999462 3.53302e-05 2.5615e-08 0.467551 
1.69695 0.594922 0.397591 | 2.04855 8.13664 133.012 1.35181 0.900602 0.900602 1 | 1 | -74.4976 | 0.0154263 0.357482 0.354694 0.992585 0.000980188 0.00693573 0.999574 0.997634 0.000141037 1.44556e-07 0.362946 
1.35832 0.291726 0.495956 | 2.9967 6.74194 131.704 1.68625 0.876011 0.876011 1 | 1 | -79.0922 | 0.00617211 0.538781 0.538049 0.822807 0.000508737 0.00500511 0.999199 0.998771 7.64376e-05 6.72152e-08 0.408261 
1.64183 0.220957 0.372734 | 2.20287 6.4164 133.343 1.2673 0.906816 0.906816 1 | 1 | -80.7932 | 0.0043512 0.60259 0.60246 0.946527 0.000398441 0.00443495 0.999696 0.999035 6.09277e-05 5.06225e-08 0.425488 
1.37198 0.0529645 1.04463 | 2.95846 5.64364 124.406 3.55174 0.738842 0.738842 1 | 1 | -82.2437 | 0.00321832 0.653415 0.653369 0.85805 0.00032389 0.00400026 0.999381 0.999216 5.02141e-05 3.97513e-08 0.440325 
1.10792 0.762574 1.01895 | 3.69782 8.90784 124.748 3.46444 0.745261 0.745261 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.808492 0.345997 0.971282 | 4.53622 6.99159 125.382 3.30236 0.757179 0.757179 1 | 1 | -76.7963 | 0.00981157 0.448283 0.441634 0.61592 0.00104666 0.00589505 0.990616 0.998295 0.00010381 9.85482e-08 0.385369 
1.00367 0.0612113 0.957996 | 3.98971 5.68157 125.559 3.25719 0.760501 0.760501 1 | 1 | -82.2414 | 0.00321986 0.653338 0.653238 0.688481 0.000324353 0.00400175 0.995183 0.999215 5.02294e-05 3.97665e-08 0.440301 
0.83131 0.168037 0.416965 | 4.47233 6.17297 132.754 1.41768 0.895759 0.895759 1 | 1 | -81.5234 | 0.00373965 0.628645 0.628291 0.652285 0.000363717 0.00421421 0.990116 0.999131 5.52755e-05 4.48217e-08 0.432942 
0.542319 0.749765 0.711057 | 5.28151 8.84892 128.843 2.4176 0.822236 0.822236 1 | 1 | -71.3555 | 0.0279718 0.243509 0.217245 0.561675 0.0139225 0.008677 0.984918 0.996301 0.000214411 2.44044e-07 0.33325 
1.55922 0.578914 0.687241 | 2.43419 8.06301 129.16 2.33662 0.82819 0.82819 1 | 1 | -73.9323 | 0.0172064 0.335797 0.331461 0.989422 0.001064 0.00721943 0.999535 0.997436 0.000152076 1.58836e-07 0.357518 
1.2465 0.974916 0.367079 | 3.30981 9.88461 133.418 1.24807 0.90823 0.90823 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.2024 0.920627 0.415199 | 3.43329 9.63488 132.778 1.41168 0.8962 0.8962 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.18726 0.977499 0.51153 | 3.47567 9.89649 131.497 1.7392 0.872117 0.872117 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.761424 0.174517 0.453842 | 4.66801 6.20278 132.264 1.54306 0.886539 0.886539 1 | 1 | -81.2972 | 0.00391965 0.62067 0.620169 0.642408 0.000379237 0.00428402 0.988558 0.999102 5.69682e-05 4.6544e-08 0.43063 
1.20658 0.818934 0.0086483 | 3.42159 9.1671 138.185 0.0294042 0.997838 0.997838 1 | 1 | -72.2912 | 0.0235034 0.275543 0.260995 0.676319 0.00184278 0.00811022 0.997797 0.996762 0.000189266 2.08803e-07 0.341969 
1.19347 1.18784 1.09134 | 3.45828 10.864 123.785 3.71055 0.727166 0.727166 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.11106 0.759078 0.666919 | 3.68904 8.89176 129.43 2.26753 0.83327 0.83327 1 | 1 | -71.3669 | 0.0279132 0.243879 0.227182 0.639788 0.00284373 0.00865921 0.99673 0.996307 0.000214087 2.43582e-07 0.333356 
0.679985 0.712809 0.62501 | 4.89604 8.67892 129.987 2.12503 0.843747 0.843747 1 | 1 | -72.0963 | 0.0243769 0.26872 0.244953 0.574014 0.00911498 0.00823015 0.987172 0.996671 0.000194248 2.15697e-07 0.340144 
1.67289 1.20819 0.525589 | 2.11591 10.9577 131.31 1.787 0.868603 0.868603 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.03586 0.783998 0.8752 | 3.89959 9.00639 126.66 2.97568 0.7812 0.7812 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
